state,city,lat,lng
AZ,Gilbert,33.352746,-111.780876
AZ,Higley,33.302382,-111.696926
AZ,Kearny,33.059443,-110.91227
AZ,Mobile,32.987379,-112.075228
AZ,Williams Afb,33.310289,-111.668801
AZ,Arizona Boys Ran,33.238577,-111.643596
AZ,Sacaton,33.097699,-111.775162
AZ,Sun Lakes,33.223056,-111.866899
AZ,Scottsdale,33.521767,-111.904926
AZ,Paradise Valley,33.549439,-111.956546
AZ,Fort Mcdowell,33.611807,-111.68062
AZ,Fountain Hills,33.608489,-111.723685
AZ,Stanfield,32.882321,-111.965987
AZ,Superior,33.288716,-111.09846
AZ,Tempe,33.422675,-111.926144
AZ,Winkelman,33.00572,-110.772682
AZ,Glendale,33.531122,-112.176703
AZ,Luke Afb,33.534879,-112.326735
AZ,Why,32.373485,-112.858681
AZ,Arlington,33.313317,-112.789058
AZ,Avondale,33.432114,-112.343754
AZ,Rock Springs,34.073197,-112.130956
AZ,Buckeye,33.38896,-112.607728
AZ,Cibola,33.614886,-114.512204
AZ,Cave Creek,33.821896,-112.015106
AZ,Congress,34.176425,-112.76801
AZ,Dateland,32.867886,-113.463126
AZ,El Mirage,33.608153,-112.324147
AZ,Gila Bend,32.93059,-112.746832
AZ,Goodyear,33.436809,-112.383385
AZ,Laveen,33.343572,-112.171618
AZ,Litchfield Park,33.494127,-112.380497
AZ,Morristown,33.772993,-112.548331
AZ,Palo Verde,33.34848,-112.646662
AZ,Empire Landing,34.0254,-114.266342
AZ,Peoria,33.576135,-112.234424
AZ,Roll,32.936635,-113.564287
AZ,Salome,33.748141,-113.571459
AZ,Somerton,32.563398,-114.7127
AZ,Sun City,33.606104,-112.279701
AZ,Tolleson,33.434686,-112.277444
AZ,Tonopah,33.422797,-112.952785
AZ,Waddell,33.567285,-112.43869
AZ,Wellton,32.749251,-114.176616
AZ,Wittmann,33.726425,-112.446578
AZ,Yarnell,34.414076,-112.62166
AZ,Youngtown,33.590751,-112.301305
AZ,Yuma,32.701507,-114.642362
AZ,Yuma Proving Gro,32.671352,-114.548633
AZ,Surprise,33.630028,-112.33143
AZ,Sun City West,33.662576,-112.255434
AZ,Wickenburg,33.911282,-112.738973
AZ,Globe,33.402426,-110.789247
AZ,Bylas,33.126549,-110.11702
AZ,Clifton,33.132343,-109.246199
AZ,Franklin,32.793976,-109.129575
AZ,Eden,33.028629,-109.953682
AZ,Miami,33.431928,-110.881182
AZ,Morenci,33.043593,-109.311517
AZ,Payson,34.219779,-111.287774
AZ,Peridot,33.478874,-110.37252
AZ,Pima,32.909661,-109.856009
AZ,Strawberry,34.390915,-111.473483
AZ,Roosevelt,33.635753,-110.974884
AZ,Safford,32.829491,-109.626641
AZ,San Carlos,33.310643,-110.395323
AZ,Thatcher,32.819902,-109.730245
AZ,Benson,31.98826,-110.294113
AZ,Bisbee,31.408557,-109.911736
AZ,Cochise,32.097891,-109.92393
AZ,Douglas,31.35111,-109.544698
AZ,Elfrida,31.713891,-109.619277
AZ,Elgin,31.66002,-110.611403
AZ,Fort Huachuca,31.558735,-110.344131
AZ,Green Valley,31.854271,-111.000253
AZ,Hereford,31.403545,-110.204728
AZ,Huachuca City,31.663896,-110.333414
AZ,Mc Neal,31.502969,-109.630971
AZ,Mammoth,32.723875,-110.643961
AZ,Nogales,31.376969,-110.943508
AZ,Oracle,32.600506,-110.796126
AZ,Patagonia,31.535317,-110.696774
AZ,Pearce,31.966608,-109.795032
AZ,Sahuarita,31.945169,-111.000154
AZ,Saint David,31.897251,-110.215377
AZ,San Manuel,32.695831,-110.656788
AZ,Portal,32.208167,-109.367152
AZ,Pisinemo,32.031572,-111.922207
AZ,Sierra Vista,31.536467,-110.266565
AZ,Sonoita,31.866154,-110.724418
AZ,Tombstone,31.721598,-110.058449
AZ,Amado,31.594194,-111.039693
AZ,Vail,32.035926,-110.88375
AZ,Willcox,32.372977,-109.863111
AZ,Marana,32.404749,-111.273621
AZ,Tucson,32.213873,-110.969445
AZ,Casas Adobes,32.329175,-110.984593
AZ,Oro Valley,32.431679,-110.954463
AZ,Show Low,34.060117,-110.054633
AZ,Alpine,33.827878,-109.12829
AZ,Blue,33.651245,-109.06849
AZ,Concho,34.445787,-109.674096
AZ,Eagar,33.954571,-109.246933
AZ,Heber,34.4163,-110.568647
AZ,Lakeside,34.166224,-109.986878
AZ,Pinetop,34.117459,-109.919668
AZ,Saint Johns,34.501008,-109.379617
AZ,Snowflake,34.495859,-110.080742
AZ,Springerville,34.119333,-109.304066
AZ,Flagstaff,35.185911,-111.661979
AZ,Colorado City,36.976266,-112.952427
AZ,Fredonia,36.904397,-112.497864
AZ,Holbrook,34.908451,-110.143412
AZ,Hotevilla,36.211141,-110.566107
AZ,Kayenta,36.688327,-110.265229
AZ,Keams Canyon,35.808206,-110.284461
AZ,Leupp,35.336528,-110.992651
AZ,Marble Canyon,36.956943,-111.558166
AZ,Mormon Lake,34.916896,-111.454914
AZ,Kykotsmovi Villa,35.579084,-110.368805
AZ,Greenehaven,36.896625,-111.43847
AZ,Polacca,35.811812,-110.51114
AZ,Second Mesa,35.903782,-110.6472
AZ,Tonalea,35.934555,-110.882042
AZ,Tuba City,36.103729,-111.268566
AZ,Williams,35.543398,-112.17075
AZ,Winslow,35.16078,-110.511382
AZ,Kaibito,36.484798,-111.136973
AZ,Shonto,36.61594,-110.647743
AZ,Prescott,34.629909,-113.022459
AZ,Groom Creek,34.558577,-112.473459
AZ,Prescott Valley,34.601934,-112.326378
AZ,Ash Fork,35.214998,-112.502681
AZ,Bagdad,34.578484,-113.175535
AZ,Camp Verde,34.569733,-111.855131
AZ,Chino Valley,34.775739,-112.473099
AZ,Clarkdale,34.747793,-112.033417
AZ,Cornville,34.725593,-111.908556
AZ,Cottonwood,34.705547,-112.009099
AZ,Dewey,34.536753,-112.256665
AZ,Kirkland,34.454149,-112.896641
AZ,Mayer,34.365535,-112.129551
AZ,Paulden,35.03129,-112.544105
AZ,Rimrock,34.63799,-111.784222
AZ,Sedona,34.826645,-111.750627
AZ,Seligman,35.321246,-112.954805
AZ,Crown King,34.224062,-112.333971
AZ,Kingman,35.258379,-114.05689
AZ,Desert Hills,34.492879,-114.308083
AZ,Hualapai,35.540732,-113.295324
AZ,Bullhead City,35.014832,-114.588816
AZ,Littlefield,36.866524,-113.913693
AZ,Peach Springs,35.537795,-113.420199
AZ,Supai,36.224157,-112.693212
AZ,Topock,34.778388,-114.481666
AZ,Mohave Valley,34.892942,-114.595115
AZ,Dolan Springs,35.774789,-114.547771
AZ,Meadview,35.813733,-114.327696
AZ,Chambers,35.143044,-109.37389
AZ,Chinle,36.130367,-109.603693
AZ,Ganado,35.651844,-109.283168
AZ,Lukachukai,36.418111,-109.244614
AZ,Navajo,34.817202,-109.396217
AZ,Pinon,36.100243,-110.221077
AZ,Teec Nos Pos,36.779694,-109.359039
AZ,Dennehotso,36.777286,-109.861001
AZ,Many Farms,36.408259,-109.634021
AZ,Tsaile,36.307075,-109.217627
AR,North Cedar,34.215405,-91.995812
AR,Dollarway,34.257001,-92.089718
AR,Pine Bluff,34.189745,-92.044786
AR,Arkansas City,33.614328,-91.232529
AR,Banks,33.549665,-92.260386
AR,North,33.152369,-91.959152
AR,Dermott,33.524054,-91.439391
AR,Dumas,33.892102,-91.486056
AR,Eudora,33.12135,-91.271552
AR,Fountain Hill,33.342951,-91.835627
AR,Gould,34.034503,-91.576798
AR,Tamo,34.030484,-91.67082
AR,Hamburg,33.2058,-91.802265
AR,Ingalls,33.422207,-92.127714
AR,Jersey,33.388914,-92.296613
AR,Kingsland,33.86002,-92.301415
AR,Lake Village,33.327408,-91.282487
AR,Mc Gehee,33.62971,-91.392781
AR,Monticello,33.624951,-91.794845
AR,Montrose,33.307516,-91.522776
AR,New Edinburg,33.758846,-92.193909
AR,Parkdale,33.121267,-91.542793
AR,Pickens,33.807923,-91.39157
AR,Portland,33.231773,-91.513935
AR,Rison,33.945325,-92.118762
AR,Rohwer,33.616003,-91.205124
AR,Star City,33.940528,-91.865343
AR,Reed,33.67479,-91.520287
AR,Warren,33.613983,-92.077824
AR,Watson,33.890737,-91.281455
AR,Wilmar,33.621296,-91.925697
AR,Wilmot,33.057557,-91.572283
AR,Winchester,33.752039,-91.543059
AR,Yorktown,34.017166,-91.796472
AR,East Camden,33.575866,-92.833386
AR,Bearden,33.729797,-92.61802
AR,Bluff City,33.698191,-93.186811
AR,Carthage,34.063625,-92.62623
AR,Reader,33.700148,-93.018716
AR,El Dorado,33.20735,-92.662856
AR,Emerson,33.089054,-93.198699
AR,Fordyce,33.817648,-92.422475
AR,Gurdon,33.912493,-93.141691
AR,Hampton,33.537613,-92.52951
AR,Harrell,33.510865,-92.391243
AR,Huttig,33.045888,-92.194153
AR,Ivan,33.902984,-92.439406
AR,Junction City,33.043965,-92.684254
AR,Louann,33.411744,-92.782759
AR,Mc Neil,33.36222,-93.193006
AR,Magnolia,33.264678,-93.239153
AR,Mount Holly,33.308534,-92.944265
AR,Norphlet,33.309619,-92.657619
AR,Smackover,33.339831,-92.74425
AR,Manning,33.902989,-92.810984
AR,Stephens,33.455044,-93.021391
AR,Strong,33.119526,-92.362104
AR,Thornton,33.767694,-92.468299
AR,Tinsman,33.643436,-92.382192
AR,Village,33.281849,-93.046404
AR,Waldo,33.360017,-93.294915
AR,Perrytown,33.656645,-93.590305
AR,Ashdown,33.678711,-94.135102
AR,Blevins,33.875468,-93.536035
AR,Bradley,33.106963,-93.627496
AR,Buckner,33.375323,-93.446998
AR,Cale,33.616403,-93.26497
AR,Columbus,33.745108,-93.85588
AR,De Queen,34.044206,-94.338559
AR,Dierks,34.13232,-94.015243
AR,Doddridge,33.105448,-93.954307
AR,Emmet,33.692896,-93.423242
AR,Foreman,33.71759,-94.388108
AR,Fouke,33.302476,-93.900953
AR,Fulton,33.629876,-93.808562
AR,Garland City,33.335161,-93.731624
AR,Gillham,34.157003,-94.316497
AR,Horatio,33.939221,-94.295942
AR,Lewisville,33.373603,-93.595258
AR,Lockesburg,33.930553,-94.127588
AR,Mc Caskill,33.923042,-93.626605
AR,Mineral Springs,33.863852,-93.918828
AR,Nashville,33.957646,-93.870709
AR,Ogden,33.585706,-94.027826
AR,Ozan,33.902775,-93.771443
AR,Prescott,33.804029,-93.372544
AR,Rosston,33.561693,-93.303891
AR,Saratoga,33.759883,-93.876723
AR,Stamps,33.356877,-93.501307
AR,Taylor,33.107957,-93.446019
AR,Washington,33.754596,-93.673529
AR,Willisville,33.484731,-93.31212
AR,Wilton,33.734794,-94.135746
AR,Winthrop,33.858321,-94.395174
AR,Lake Catherine,34.501475,-93.026024
AR,Hot Springs Vill,34.65862,-93.006386
AR,Lake Hamilton,34.473304,-93.109177
AR,Amity,34.259362,-93.420551
AR,Antoine,34.028296,-93.437169
AR,Arkadelphia,34.11525,-93.068989
AR,Bismarck,34.311033,-93.187236
AR,Blakely,34.703957,-93.063509
AR,Bonnerdale,34.349751,-93.319415
AR,Caddo Gap,34.397579,-93.586376
AR,Cove,34.419159,-94.39234
AR,Delight,34.023772,-93.524666
AR,Donaldson,34.221221,-92.909384
AR,Friendship,34.241225,-92.980393
AR,Glenwood,34.319207,-93.555881
AR,Grannis,34.237021,-94.3255
AR,Hatfield,34.487703,-94.371397
AR,Jessieville,34.693729,-93.196318
AR,Kirby,34.255153,-93.616716
AR,Langley,34.314035,-93.850942
AR,Mena,34.581435,-94.220984
AR,Buckville,34.577182,-93.160041
AR,Mount Ida,34.561194,-93.574904
AR,Murfreesboro,34.101734,-93.710903
AR,Newhope,34.227347,-93.890487
AR,Norman,34.459633,-93.674304
AR,Oden,34.611292,-93.821103
AR,Okolona,34.055138,-93.289679
AR,Pearcy,34.435092,-93.242015
AR,Pencil Bluff,34.639946,-93.742947
AR,Royal,34.515049,-93.289734
AR,Sims,34.646181,-93.674071
AR,Story,34.668695,-93.537587
AR,Umpire,34.292129,-94.031377
AR,Vandervoort,34.379535,-94.369788
AR,Wickes,34.308806,-94.340257
AR,Adona,35.046956,-92.903325
AR,Alexander,34.631266,-92.472673
AR,Almyra,34.41459,-91.430992
AR,Altheimer,34.306168,-91.828916
AR,Amagon,35.561559,-91.079636
AR,Augusta,35.278806,-91.352653
AR,Austin,35.028369,-91.959398
AR,Bald Knob,35.311331,-91.550197
AR,Bauxite,34.545537,-92.360531
AR,Beebe,35.093743,-91.907449
AR,Bee Branch,35.423367,-92.408523
AR,Beedeville,35.420267,-91.106371
AR,Benton,34.580087,-92.595241
AR,Bigelow,34.984659,-92.630842
AR,Biscoe,34.833706,-91.490028
AR,Bradford,35.427655,-91.518973
AR,Brinkley,34.878124,-91.188596
AR,Bryant,34.606786,-92.492015
AR,Cabot,34.945724,-92.031771
AR,Carlisle,34.793291,-91.745929
AR,Casa,35.032168,-93.047005
AR,Casscoe,34.473625,-91.324798
AR,Center Ridge,35.398063,-92.558167
AR,Choctaw,35.523528,-92.426412
AR,Clarendon,34.660138,-91.256426
AR,Cleveland,35.358328,-92.712821
AR,Clinton,35.604537,-92.475825
AR,Conway,35.084199,-92.423574
AR,Cotton Plant,35.017827,-91.229043
AR,Crocketts Bluff,34.425272,-91.232079
AR,Twin Groves,35.291042,-92.432952
AR,Des Arc,34.97507,-91.511342
AR,De Valls Bluff,34.744704,-91.498218
AR,De Witt,34.285312,-91.333627
AR,Edgemont,35.623006,-92.199471
AR,El Paso,35.114176,-92.090076
AR,England,34.557458,-91.948422
AR,Enola,35.208705,-92.212328
AR,Ethel,34.243525,-91.139839
AR,Fox,35.768208,-92.304266
AR,Garner,35.130305,-91.742884
AR,Gillett,34.121838,-91.380048
AR,Grapevine,34.130893,-92.310944
AR,Greenbrier,35.229547,-92.357792
AR,Griffithville,35.114383,-91.624234
AR,Guy,35.318487,-92.331539
AR,Hattieville,35.290713,-92.778317
AR,Hazen,34.783833,-91.576699
AR,Hensley,34.591133,-92.214019
AR,Hickory Plains,34.978642,-91.750844
AR,Greers Ferry,35.549812,-92.182284
AR,Higginson,35.188254,-91.71828
AR,Holly Grove,34.599294,-91.184376
AR,Houston,35.036209,-92.691319
AR,Humnoke,34.541896,-91.756616
AR,Humphrey,34.403387,-91.67896
AR,Gravel Ridge,34.881985,-92.130435
AR,Jefferson,34.355285,-92.148574
AR,Jerusalem,35.37975,-92.813886
AR,Judsonia,35.324954,-91.649087
AR,Kensett,35.229939,-91.669672
AR,Keo,34.604072,-92.007844
AR,Leola,34.185605,-92.597865
AR,Lonoke,34.783162,-91.921367
AR,Lonsdale,34.556203,-92.834034
AR,Mc Crory,35.247292,-91.179327
AR,Mc Rae,35.11322,-91.821551
AR,Shannon Hills,34.621756,-92.384618
AR,Malvern,34.355715,-92.829162
AR,Jones Mills,34.453624,-92.861975
AR,Mayflower,34.966853,-92.400102
AR,Morrilton,35.169227,-92.735436
AR,Mount Vernon,35.260613,-92.137334
AR,Newport,35.598823,-91.257064
AR,Maumelle,34.849085,-92.405892
AR,North Little Roc,34.766974,-92.265376
AR,Sherwood,34.807629,-92.237359
AR,Camp Joseph T Ro,34.821598,-92.307875
AR,Pangburn,35.421583,-91.795971
AR,Paron,34.785289,-92.748176
AR,Perry,35.042732,-92.787976
AR,Perryville,34.970096,-92.847171
AR,Plumerville,35.157466,-92.620435
AR,Poyen,34.350828,-92.599037
AR,Prattsville,34.307865,-92.513105
AR,Prim,35.685733,-92.134596
AR,Quitman,35.404988,-92.133334
AR,Redfield,34.452647,-92.17579
AR,Reydell,34.143281,-91.550395
AR,Roe,34.628592,-91.377058
AR,Roland,34.88287,-92.519152
AR,Romance,35.215462,-92.06985
AR,Rose Bud,35.321447,-92.061988
AR,Saint Charles,34.335296,-91.16808
AR,Scotland,35.507956,-92.586652
AR,Scott,34.694215,-92.11566
AR,Georgetown,35.253512,-91.762931
AR,Sheridan,34.316527,-92.365713
AR,Sherrill,34.358148,-91.993285
AR,Shirley,35.573259,-92.29751
AR,Solgohachia,35.270056,-92.675387
AR,Springfield,35.274879,-92.54567
AR,Stuttgart,34.485358,-91.548742
AR,Thida,35.553556,-91.461823
AR,Tichnor,34.089311,-91.243684
AR,Traskwood,34.450791,-92.654734
AR,Tucker,34.441442,-91.916265
AR,Ulm,34.579938,-91.51343
AR,Vilonia,35.071895,-92.183235
AR,Wabbaseka,34.393552,-91.754948
AR,Ward,34.95316,-91.900383
AR,Wilburn,35.454547,-91.907248
AR,Wooster,35.197308,-92.450998
AR,Wright,34.437656,-92.06308
AR,Little Rock,34.748342,-92.281939
AR,Ferndale,34.781575,-92.585581
AR,West Memphis,35.148442,-90.17792
AR,Armorel,35.942843,-89.758118
AR,Aubrey,34.702727,-90.911331
AR,Bassett,35.513808,-90.192155
AR,Birdeye,35.409571,-90.67074
AR,Blytheville A F,35.934482,-89.922497
AR,Brickeys,34.854814,-90.537738
AR,Burdette,35.814769,-89.942312
AR,Cherry Valley,35.399122,-90.761329
AR,Colt,35.096062,-90.787204
AR,Crawfordsville,35.211873,-90.335107
AR,Crumrod,34.216167,-90.949535
AR,Driver,35.559714,-89.960526
AR,Dyess,35.595394,-90.215716
AR,Earle,35.27989,-90.450261
AR,Edmondson,35.022309,-90.328672
AR,Elaine,34.308668,-90.873485
AR,Forrest City,35.009129,-90.788572
AR,Frenchmans Bayou,35.478419,-90.055933
AR,Gilmore,35.386408,-90.264664
AR,Goodwin,34.959149,-90.983518
AR,Haynes,34.883752,-90.766621
AR,Helena,34.532491,-90.629784
AR,Heth,35.097335,-90.458554
AR,Hickory Ridge,35.399457,-90.982283
AR,Hughes,34.945416,-90.474142
AR,Joiner,35.505239,-90.14779
AR,Keiser,35.678626,-90.096171
AR,Lepanto,35.606909,-90.335883
AR,Lexa,34.672694,-90.78532
AR,Luxora,35.760786,-89.92204
AR,Marianna,34.775929,-90.77852
AR,Marion,35.2077,-90.198908
AR,Marked Tree,35.534933,-90.419387
AR,Marvell,34.548541,-90.941322
AR,Mellwood,34.220032,-91.008589
AR,Moro,34.802953,-91.006026
AR,Oneida,34.405267,-90.826045
AR,Osceola,35.701864,-89.979764
AR,Palestine,34.966346,-90.904929
AR,Parkin,35.258557,-90.556417
AR,Poplar Grove,34.539397,-90.881274
AR,Proctor,35.083396,-90.255026
AR,Snow Lake,34.066466,-91.007083
AR,Tomato,35.806666,-89.787092
AR,Turrell,35.296936,-90.262979
AR,Tyronza,35.486477,-90.351944
AR,West Helena,34.549635,-90.654531
AR,Wheatley,34.920703,-91.108645
AR,Widener,35.059167,-90.629313
AR,Wilson,35.566004,-90.042749
AR,Wynne,35.233036,-90.79303
AR,Fair Oaks,35.236817,-91.014304
AR,Jonesboro,35.833016,-90.696526
AR,Alicia,35.942327,-91.081003
AR,Bay,35.74559,-90.550658
AR,Beech Grove,36.183172,-90.618084
AR,Biggers,36.342978,-90.784467
AR,Black Oak,35.835851,-90.354227
AR,Black Rock,36.114874,-91.117629
AR,Bono,35.908592,-90.784753
AR,Brookland,35.91647,-90.576228
AR,Caraway,35.758951,-90.335797
AR,Cash,35.830145,-90.941007
AR,Corning,36.415532,-90.58702
AR,Datto,36.389685,-90.723117
AR,Delaplaine,36.199485,-90.734482
AR,Dell,35.850118,-90.035449
AR,Etowah,35.714707,-90.218172
AR,Fisher,35.513956,-90.955001
AR,Greenway,36.334766,-90.225257
AR,Harrisburg,35.572222,-90.703752
AR,Hoxie,36.032573,-90.971504
AR,Imboden,36.19763,-91.185442
AR,Knobel,36.317647,-90.599048
AR,Lafe,36.21547,-90.506973
AR,Lake City,35.81715,-90.442327
AR,Leachville,35.933216,-90.195488
AR,Lynn,36.016639,-91.254588
AR,Mc Dougal,36.379909,-90.394093
AR,Roseland,35.874885,-90.180252
AR,Marmaduke,36.195117,-90.38368
AR,Maynard,36.438563,-90.874921
AR,Minturn,35.976096,-91.033704
AR,Monette,35.900168,-90.343658
AR,O Kean,36.179672,-90.824069
AR,Paragould,36.060033,-90.525093
AR,Peach Orchard,36.283045,-90.670217
AR,Piggott,36.386993,-90.19261
AR,Pocahontas,36.282876,-90.996782
AR,Pollard,36.431725,-90.275123
AR,Portia,36.080699,-91.068004
AR,Powhatan,36.080044,-91.148214
AR,Ravenden,36.202863,-91.25934
AR,Ravenden Springs,36.310384,-91.209433
AR,Rector,36.267177,-90.270201
AR,Saint Francis,36.454771,-90.144991
AR,Sedgwick,35.985965,-90.880099
AR,Smithville,36.090815,-91.274456
AR,State University,35.914894,-90.454245
AR,Calamine,35.972622,-91.375398
AR,Success,36.453615,-90.728128
AR,Swifton,35.827366,-91.126358
AR,Payneway,35.668914,-90.518738
AR,Tuckerman,35.730678,-91.200347
AR,College City,36.077814,-90.952809
AR,Warm Springs,36.467531,-91.038707
AR,Weiner,35.629052,-90.928928
AR,Williford,36.245335,-91.379226
AR,Batesville,35.782614,-91.63519
AR,Horseshoe Bend,36.202502,-91.755334
AR,Agnos,36.219732,-91.610746
AR,Bexar,36.306103,-91.985998
AR,Boswell,36.01084,-92.044307
AR,Brockwell,36.135755,-91.951308
AR,Jordan,36.144771,-92.145494
AR,Camp,36.402531,-91.726166
AR,Cave City,35.951684,-91.544432
AR,Charlotte,35.833393,-91.396217
AR,Concord,35.641355,-91.833339
AR,Cord,35.81844,-91.337455
AR,Cushman,35.869663,-91.776455
AR,Desha,35.731524,-91.678287
AR,Dolph,36.222878,-92.11766
AR,Cherokee Village,36.30114,-91.528075
AR,Drasco,35.661606,-91.939818
AR,Elizabeth,36.323776,-92.093366
AR,Evening Shade,36.085532,-91.598014
AR,Fifty Six,35.991958,-92.218169
AR,Floral,35.602337,-91.734101
AR,Franklin,36.129093,-91.809592
AR,Gamaliel,36.461794,-92.228447
AR,Gepp,36.436443,-92.099507
AR,Glencoe,36.288962,-91.769483
AR,Guion,35.960135,-91.934287
AR,Hardy,36.322746,-91.411027
AR,Heber Springs,35.510278,-92.039211
AR,Henderson,36.356829,-92.269253
AR,Ida,35.594326,-91.930081
AR,Locust Grove,35.717705,-91.741443
AR,Magness,35.710062,-91.485041
AR,Mammoth Spring,36.407648,-91.575712
AR,Marcella,35.749654,-91.941891
AR,Zion,36.059958,-91.905196
AR,Moko,36.468902,-91.858663
AR,Hanover,35.865769,-92.114762
AR,Mount Pleasant,35.975909,-91.785013
AR,Newark,35.71183,-91.439395
AR,Oil Trough,35.613147,-91.470305
AR,Oxford,36.211408,-91.925849
AR,Pineville,36.167704,-92.107299
AR,Pleasant Grove,35.842349,-91.931905
AR,Pleasant Plains,35.589301,-91.632043
AR,Poughkeepsie,36.071526,-91.451575
AR,Rosie,35.663816,-91.534003
AR,Saffell,35.917957,-91.297753
AR,Sage,36.042476,-91.824569
AR,Salado,35.703493,-91.597924
AR,Byron,36.365401,-91.836321
AR,Sidney,35.991554,-91.634593
AR,Sturkie,36.463869,-91.989917
AR,Sulphur Rock,35.754466,-91.507333
AR,Tumbling Shoals,35.546985,-91.970359
AR,Viola,36.392429,-91.993198
AR,Violet Hill,36.162966,-91.847064
AR,Wideman,36.198739,-92.001796
AR,Wiseman,36.228022,-91.849499
AR,Harrison,36.241707,-93.106162
AR,Alco,35.894511,-92.380753
AR,Alpena,36.299768,-93.2792
AR,Bass,35.892225,-92.999832
AR,Berryville,36.351908,-93.558725
AR,Big Flat,36.006824,-92.391681
AR,Bruno,36.124617,-92.763651
AR,Bull Shoals,36.370958,-92.593765
AR,Clarkridge,36.443311,-92.35159
AR,Compton,36.097941,-93.309903
AR,Cotter,36.280378,-92.532787
AR,Deer,35.852982,-93.317388
AR,Dennard,35.725236,-92.557456
AR,Eureka Springs,36.417465,-93.737915
AR,Everton,36.153366,-92.914989
AR,Flippin,36.268219,-92.577995
AR,Gassville,36.317525,-92.473637
AR,Green Forest,36.322408,-93.405875
AR,Harriet,35.974187,-92.50055
AR,Hasty,36.015229,-93.045966
AR,Jasper,36.003798,-93.204771
AR,Lakeview,36.397308,-92.504416
AR,Lead Hill,36.430886,-92.930194
AR,Leslie,35.82716,-92.566293
AR,Dogpatch,36.095121,-93.144822
AR,Marshall,35.926697,-92.640203
AR,Midway,36.290454,-92.431398
AR,Mountain Home,36.331153,-92.375337
AR,Mount Judea,35.834674,-93.082391
AR,Timbo,35.896338,-92.252536
AR,Norfork,36.206571,-92.273011
AR,Oak Grove,36.461347,-93.432129
AR,Oakland,36.444227,-92.583187
AR,Omaha,36.46123,-93.188753
AR,Onia,35.940339,-92.345859
AR,Parthenon,35.940836,-93.267776
AR,Peel,36.444374,-92.776143
AR,Pindall,36.067479,-92.886409
AR,Ponca,36.066225,-93.401985
AR,Saint Joe,35.987707,-92.792828
AR,Tilly,35.6976,-92.844209
AR,Newnata,35.855318,-92.337929
AR,Valley Springs,36.146823,-92.979937
AR,Vendor,35.948062,-93.100815
AR,Western Grove,36.082994,-92.971649
AR,Witts Springs,35.785514,-92.815518
AR,Yellville,36.225322,-92.724472
AR,Fayetteville,36.052045,-94.153395
AR,Bentonville,36.357703,-94.22242
AR,Bella Vista,36.465086,-94.251969
AR,Wal-Mart Inc,36.326554,-94.181483
AR,Canehill,35.910992,-94.3862
AR,Cave Springs,36.266771,-94.207836
AR,Centerton,36.366993,-94.30891
AR,Combs,35.848297,-93.825218
AR,Decatur,36.334749,-94.453411
AR,Elkins,36.017719,-94.007323
AR,Evansville,35.819345,-94.478936
AR,Farmington,36.043635,-94.253871
AR,Garfield,36.428817,-93.951197
AR,Gateway,36.485751,-93.935016
AR,Gentry,36.26516,-94.475131
AR,Goshen,36.107523,-93.987262
AR,Gravette,36.415513,-94.477862
AR,Hindsville,36.142206,-93.863339
AR,Hiwasse,36.441589,-94.338993
